timestamp,Open,High,Low,Close,Volume,Dividends,Stock Splits,Amount,Date
,74.7,74.8,74.6,74.7,1120,,,83661000.0,2026-04-28 09:26:00
,74.8,74.8,74.3,74.4,1085,,,80857300.0,2026-04-28 09:27:00
,74.4,74.6,74.3,74.3,651,,,48468000.0,2026-04-28 09:28:00
,74.4,74.8,74.3,74.6,974,,,72680400.0,2026-04-28 09:29:00
,74.7,74.7,74.5,74.6,409,,,30514500.0,2026-04-28 09:30:00
,74.6,75.0,74.5,74.6,3186,,,238378100.0,2026-04-28 09:31:00
,74.6,75.0,74.6,74.9,1271,,,95119100.0,2026-04-28 09:32:00
,74.9,75.0,74.8,74.9,1405,,,105244100.0,2026-04-28 09:33:00
,74.9,75.9,74.9,75.9,5863,,,441440500.0,2026-04-28 09:34:00
,75.9,75.9,75.6,75.9,2163,,,163936000.0,2026-04-28 09:35:00
,75.7,76.0,75.6,75.9,1986,,,150593800.0,2026-04-28 09:36:00
,75.9,76.2,75.8,76.1,4388,,,333574400.0,2026-04-28 09:37:00
,76.1,76.5,76.1,76.5,2566,,,195955700.0,2026-04-28 09:38:00
,76.5,76.7,76.4,76.7,1940,,,148507300.0,2026-04-28 09:39:00
,76.7,76.9,76.6,76.9,2555,,,196025100.0,2026-04-28 09:40:00
,76.9,77.3,76.6,77.2,5521,,,424986000.0,2026-04-28 09:41:00
,77.1,77.2,76.9,77.1,2404,,,185192700.0,2026-04-28 09:42:00
,77.2,77.6,77.0,77.3,3439,,,266088400.0,2026-04-28 09:43:00
,77.3,77.4,76.8,76.9,1580,,,121760200.0,2026-04-28 09:44:00
,76.9,77.1,76.8,76.9,1398,,,107620000.0,2026-04-28 09:45:00
,77.0,77.2,76.8,77.1,1823,,,140395500.0,2026-04-28 09:46:00
,77.0,77.7,76.9,77.5,4780,,,370169800.0,2026-04-28 09:47:00
,77.5,77.5,77.2,77.2,987,,,76355400.0,2026-04-28 09:48:00
,77.3,77.4,76.9,76.9,637,,,49079200.0,2026-04-28 09:49:00
,76.9,77.0,76.6,76.7,1129,,,86669500.0,2026-04-28 09:50:00
,76.8,76.8,76.2,76.4,2227,,,170320200.0,2026-04-28 09:51:00
,76.4,76.6,76.3,76.3,710,,,54278700.0,2026-04-28 09:52:00
,76.4,76.8,76.3,76.8,1331,,,101783200.0,2026-04-28 09:53:00
,76.8,76.9,76.2,76.2,683,,,52265300.0,2026-04-28 09:54:00
,76.2,76.6,76.1,76.1,695,,,53021000.0,2026-04-28 09:55:00
,76.1,76.3,76.0,76.1,1240,,,94409000.0,2026-04-28 09:56:00
,76.1,76.5,76.1,76.5,1070,,,81608500.0,2026-04-28 09:57:00
,76.4,76.7,76.4,76.5,510,,,39049800.0,2026-04-28 09:58:00
,76.6,76.9,76.6,76.9,681,,,52311900.0,2026-04-28 09:59:00
,76.8,77.0,76.4,76.5,993,,,76249500.0,2026-04-28 10:00:00
,76.4,76.5,76.1,76.1,347,,,26443600.0,2026-04-28 10:01:00
,76.1,76.3,76.1,76.1,584,,,44512800.0,2026-04-28 10:02:00
,76.1,76.2,76.0,76.1,804,,,61159000.0,2026-04-28 10:03:00
,76.1,76.2,76.0,76.0,426,,,32408300.0,2026-04-28 10:04:00
,76.0,76.4,76.0,76.3,890,,,67819000.0,2026-04-28 10:05:00
,76.3,76.4,76.2,76.3,231,,,17628600.0,2026-04-28 10:06:00
,76.3,76.3,76.1,76.2,168,,,12805600.0,2026-04-28 10:07:00
,76.2,76.2,76.0,76.1,490,,,37265000.0,2026-04-28 10:08:00
,76.0,76.1,75.9,76.0,345,,,26228200.0,2026-04-28 10:09:00
,76.0,76.2,76.0,76.2,432,,,32867400.0,2026-04-28 10:10:00
,76.3,76.3,76.1,76.2,294,,,22406700.0,2026-04-28 10:11:00
,76.2,76.2,76.0,76.1,149,,,11341000.0,2026-04-28 10:12:00
,76.1,76.2,75.9,75.9,489,,,37196100.0,2026-04-28 10:13:00
,76.0,76.1,75.9,76.1,471,,,35786300.0,2026-04-28 10:14:00
,76.1,76.1,76.0,76.0,152,,,11564000.0,2026-04-28 10:15:00
,76.0,76.1,75.9,76.0,317,,,24084700.0,2026-04-28 10:16:00
,76.0,76.0,75.9,76.0,71,,,5393000.0,2026-04-28 10:17:00
,76.0,76.0,75.7,75.8,560,,,42469400.0,2026-04-28 10:18:00
,75.8,76.1,75.8,76.0,825,,,62624800.0,2026-04-28 10:19:00
,76.1,76.1,76.0,76.0,106,,,8059700.0,2026-04-28 10:20:00
,76.0,76.1,75.8,76.0,327,,,24838400.0,2026-04-28 10:21:00
,76.0,76.1,75.9,75.9,135,,,10260600.0,2026-04-28 10:22:00
,76.0,76.0,75.9,76.0,78,,,5925200.0,2026-04-28 10:23:00
,76.0,76.0,75.8,75.8,360,,,27326500.0,2026-04-28 10:24:00
,75.9,76.0,75.8,75.8,339,,,25706600.0,2026-04-28 10:25:00
,75.8,75.8,75.4,75.5,1465,,,110704600.0,2026-04-28 10:26:00
,75.5,75.7,75.5,75.5,451,,,34098400.0,2026-04-28 10:27:00
,75.5,75.5,75.3,75.4,372,,,28058300.0,2026-04-28 10:28:00
,75.4,76.0,75.4,75.9,594,,,44922600.0,2026-04-28 10:29:00
,75.9,76.0,75.7,75.7,245,,,18589800.0,2026-04-28 10:30:00
,75.7,75.8,75.5,75.6,161,,,12173800.0,2026-04-28 10:31:00
,75.5,75.8,75.5,75.6,231,,,17477000.0,2026-04-28 10:32:00
,75.6,75.7,75.6,75.7,121,,,9154600.0,2026-04-28 10:33:00
,75.7,75.8,75.6,75.7,239,,,18084300.0,2026-04-28 10:34:00
,75.7,76.0,75.7,75.9,435,,,32970400.0,2026-04-28 10:35:00
,75.9,75.9,75.8,75.9,101,,,7665000.0,2026-04-28 10:36:00
,75.9,76.0,75.9,76.0,304,,,23079000.0,2026-04-28 10:37:00
,76.0,76.0,75.9,76.0,121,,,9195100.0,2026-04-28 10:38:00
,76.0,76.0,75.9,76.0,83,,,6305300.0,2026-04-28 10:39:00
,76.0,76.0,75.8,75.8,307,,,23302300.0,2026-04-28 10:40:00
,75.8,75.9,75.7,75.7,112,,,8489100.0,2026-04-28 10:41:00
,75.7,75.8,75.7,75.7,42,,,3180900.0,2026-04-28 10:42:00
,75.7,75.8,75.7,75.8,76,,,5754400.0,2026-04-28 10:43:00
,75.7,75.8,75.7,75.7,94,,,7116700.0,2026-04-28 10:44:00
,75.7,75.8,75.7,75.7,31,,,2347500.0,2026-04-28 10:45:00
,75.7,75.8,75.7,75.8,105,,,7956400.0,2026-04-28 10:46:00
,75.8,76.0,75.8,75.9,489,,,37094700.0,2026-04-28 10:47:00
,75.9,76.0,75.9,75.9,118,,,8960300.0,2026-04-28 10:48:00
,75.9,76.0,75.9,75.9,77,,,5845300.0,2026-04-28 10:49:00
,75.9,76.0,75.4,75.4,1572,,,118878300.0,2026-04-28 10:50:00
,75.4,75.7,75.4,75.7,170,,,12840600.0,2026-04-28 10:51:00
,75.6,75.7,75.6,75.6,98,,,7412100.0,2026-04-28 10:52:00
,75.7,75.7,75.6,75.6,107,,,8093800.0,2026-04-28 10:53:00
,75.6,75.6,75.4,75.4,788,,,59479100.0,2026-04-28 10:54:00
,75.3,75.4,75.3,75.3,113,,,8513600.0,2026-04-28 10:55:00
,75.3,75.3,75.1,75.2,655,,,49281600.0,2026-04-28 10:56:00
,75.2,75.2,75.0,75.0,430,,,32287700.0,2026-04-28 10:57:00
,75.0,75.3,75.0,75.3,600,,,45113300.0,2026-04-28 10:58:00
,75.3,75.4,75.3,75.3,234,,,17622500.0,2026-04-28 10:59:00
,75.4,75.6,75.4,75.6,367,,,27709500.0,2026-04-28 11:00:00
,75.6,75.6,75.5,75.5,141,,,10655700.0,2026-04-28 11:01:00
,75.6,76.3,75.6,76.3,1862,,,141518600.0,2026-04-28 11:02:00
,76.3,76.3,76.0,76.0,576,,,43884200.0,2026-04-28 11:03:00
,76.1,76.1,75.9,76.0,176,,,13373900.0,2026-04-28 11:04:00
,75.9,76.0,75.8,75.8,257,,,19509300.0,2026-04-28 11:05:00
,75.9,75.9,75.8,75.8,104,,,7884500.0,2026-04-28 11:06:00
,75.8,75.9,75.8,75.8,65,,,4927200.0,2026-04-28 11:07:00
,75.8,75.9,75.7,75.7,234,,,17729000.0,2026-04-28 11:08:00
,75.7,75.8,75.7,75.7,116,,,8781700.0,2026-04-28 11:09:00
,75.7,75.8,75.6,75.8,330,,,24969800.0,2026-04-28 11:10:00
,75.7,75.8,75.7,75.7,83,,,6285100.0,2026-04-28 11:11:00
,75.7,76.2,75.7,76.1,816,,,61991900.0,2026-04-28 11:12:00
,76.1,76.2,76.1,76.1,175,,,13319800.0,2026-04-28 11:13:00
,76.1,76.2,76.0,76.0,168,,,12781600.0,2026-04-28 11:14:00
,76.0,76.1,76.0,76.0,64,,,4864300.0,2026-04-28 11:15:00
,76.0,76.1,76.0,76.0,130,,,9881600.0,2026-04-28 11:16:00
,76.0,76.1,75.9,75.9,341,,,25921700.0,2026-04-28 11:17:00
,75.9,76.0,75.8,75.9,133,,,10090900.0,2026-04-28 11:18:00
,75.8,75.9,75.8,75.8,102,,,7732100.0,2026-04-28 11:19:00
,75.8,75.9,75.8,75.8,86,,,6521700.0,2026-04-28 11:20:00
,75.8,75.9,75.7,75.7,125,,,9472300.0,2026-04-28 11:21:00
,75.7,75.8,75.7,75.7,79,,,5983900.0,2026-04-28 11:22:00
,75.7,75.8,75.5,75.5,460,,,34779700.0,2026-04-28 11:23:00
,75.5,75.6,75.5,75.6,102,,,7705300.0,2026-04-28 11:24:00
,75.6,75.6,75.5,75.5,103,,,7782800.0,2026-04-28 11:25:00
,75.5,75.8,75.5,75.8,128,,,9681200.0,2026-04-28 11:26:00
,75.7,75.8,75.7,75.8,122,,,9240500.0,2026-04-28 11:27:00
,75.7,75.8,75.7,75.8,83,,,6287200.0,2026-04-28 11:28:00
,75.8,75.8,75.7,75.8,56,,,4242100.0,2026-04-28 11:29:00
,75.8,75.9,75.7,75.9,100,,,7581200.0,2026-04-28 11:30:00
,75.9,75.9,75.6,75.6,352,,,26656500.0,2026-04-28 11:31:00
,75.6,75.7,75.6,75.6,51,,,3855700.0,2026-04-28 11:32:00
,75.6,75.7,75.6,75.6,58,,,4385300.0,2026-04-28 11:33:00
,75.7,75.7,75.6,75.6,57,,,4309900.0,2026-04-28 11:34:00
,75.6,75.7,75.6,75.6,52,,,3931300.0,2026-04-28 11:35:00
,75.6,75.7,75.6,75.6,130,,,9828100.0,2026-04-28 11:36:00
,75.6,75.7,75.5,75.7,123,,,9294600.0,2026-04-28 11:37:00
,75.7,75.7,75.6,75.7,72,,,5445200.0,2026-04-28 11:38:00
,75.6,75.7,75.5,75.5,104,,,7859300.0,2026-04-28 11:39:00
,75.5,75.6,75.5,75.5,88,,,6647500.0,2026-04-28 11:40:00
,75.5,75.5,75.4,75.4,470,,,35468800.0,2026-04-28 11:41:00
,75.4,75.6,75.4,75.5,200,,,15094200.0,2026-04-28 11:42:00
,75.5,75.6,75.4,75.6,188,,,14201200.0,2026-04-28 11:43:00
,75.7,75.7,75.6,75.6,149,,,11265400.0,2026-04-28 11:44:00
,75.6,75.6,75.5,75.5,82,,,6191400.0,2026-04-28 11:45:00
,75.5,75.5,75.4,75.4,74,,,5586100.0,2026-04-28 11:46:00
,75.5,75.5,75.4,75.4,102,,,7698100.0,2026-04-28 11:47:00
,75.5,75.6,75.4,75.6,192,,,14499200.0,2026-04-28 11:48:00
,75.5,75.6,75.5,75.6,102,,,7705100.0,2026-04-28 11:49:00
,75.5,75.6,75.5,75.5,137,,,10349200.0,2026-04-28 11:50:00
,75.5,75.6,75.5,75.5,90,,,6799300.0,2026-04-28 11:51:00
,75.5,75.6,75.4,75.4,340,,,25668700.0,2026-04-28 11:52:00
,75.4,75.4,75.3,75.4,250,,,18847400.0,2026-04-28 11:53:00
,75.3,75.8,75.3,75.5,474,,,35855100.0,2026-04-28 11:54:00
,75.5,75.6,75.4,75.4,64,,,4829800.0,2026-04-28 11:55:00
,75.4,75.5,75.4,75.4,144,,,10866600.0,2026-04-28 11:56:00
,75.5,75.6,75.5,75.6,143,,,10798200.0,2026-04-28 11:57:00
,75.6,75.6,75.4,75.5,217,,,16379200.0,2026-04-28 11:58:00
,75.5,75.8,75.5,75.6,183,,,13832300.0,2026-04-28 11:59:00
,75.7,75.8,75.6,75.7,101,,,7646100.0,2026-04-28 12:00:00
,75.7,75.8,75.7,75.7,114,,,8631700.0,2026-04-28 12:01:00
,75.7,75.8,75.6,75.6,203,,,15363000.0,2026-04-28 12:02:00
,75.6,75.7,75.6,75.6,69,,,5217500.0,2026-04-28 12:03:00
,75.6,75.7,75.5,75.6,108,,,8165400.0,2026-04-28 12:04:00
,75.6,75.6,75.5,75.5,81,,,6117900.0,2026-04-28 12:05:00
,75.5,75.6,75.4,75.4,188,,,14193100.0,2026-04-28 12:06:00
,75.4,75.5,75.4,75.4,55,,,4147500.0,2026-04-28 12:07:00
,75.4,75.6,75.4,75.5,176,,,13290500.0,2026-04-28 12:08:00
,75.5,75.6,75.5,75.5,135,,,10192600.0,2026-04-28 12:09:00
,75.5,75.6,75.4,75.5,114,,,8607000.0,2026-04-28 12:10:00
,75.5,75.8,75.5,75.7,365,,,27596800.0,2026-04-28 12:11:00
,75.7,75.8,75.7,75.7,100,,,7573200.0,2026-04-28 12:12:00
,75.7,76.1,75.7,75.9,1826,,,138671500.0,2026-04-28 12:13:00
,75.9,76.0,75.9,76.0,98,,,7441200.0,2026-04-28 12:14:00
,75.9,76.1,75.9,76.0,325,,,24702200.0,2026-04-28 12:15:00
,76.0,76.1,75.9,75.9,200,,,15196700.0,2026-04-28 12:16:00
,75.9,76.0,75.8,75.8,152,,,11536100.0,2026-04-28 12:17:00
,75.8,75.9,75.8,75.9,295,,,22384300.0,2026-04-28 12:18:00
,75.9,76.0,75.8,75.9,372,,,28240000.0,2026-04-28 12:19:00
,75.8,75.9,75.7,75.7,147,,,11144300.0,2026-04-28 12:20:00
,75.7,75.8,75.7,75.7,127,,,9619700.0,2026-04-28 12:21:00
,75.7,75.8,75.7,75.7,95,,,7193800.0,2026-04-28 12:22:00
,75.7,75.8,75.7,75.7,68,,,5148100.0,2026-04-28 12:23:00
,75.7,75.8,75.7,75.7,72,,,5450700.0,2026-04-28 12:24:00
,75.7,75.8,75.6,75.6,116,,,8780500.0,2026-04-28 12:25:00
,75.6,75.8,75.6,75.6,254,,,19227800.0,2026-04-28 12:26:00
,75.6,75.7,75.6,75.6,116,,,8773500.0,2026-04-28 12:27:00
,75.6,75.7,75.6,75.6,50,,,3780200.0,2026-04-28 12:28:00
,75.6,75.7,75.6,75.6,51,,,3855700.0,2026-04-28 12:29:00
,75.6,75.7,75.6,75.6,75,,,5672300.0,2026-04-28 12:30:00
,75.6,75.7,75.6,75.6,78,,,5898300.0,2026-04-28 12:31:00
,75.6,75.7,75.6,75.6,117,,,8846000.0,2026-04-28 12:32:00
,75.6,75.6,75.5,75.5,255,,,19272000.0,2026-04-28 12:33:00
,75.5,75.7,75.5,75.5,165,,,12467600.0,2026-04-28 12:34:00
,75.5,75.6,75.5,75.6,105,,,7931700.0,2026-04-28 12:35:00
,75.5,75.7,75.5,75.5,314,,,23731300.0,2026-04-28 12:36:00
,75.5,75.6,75.5,75.6,249,,,18805400.0,2026-04-28 12:37:00
,75.5,75.6,75.5,75.5,145,,,10949100.0,2026-04-28 12:38:00
,75.5,75.6,75.5,75.5,192,,,14496800.0,2026-04-28 12:39:00
,75.5,75.6,75.5,75.5,160,,,12081400.0,2026-04-28 12:40:00
,75.5,75.5,75.4,75.4,397,,,29951500.0,2026-04-28 12:41:00
,75.4,75.5,75.4,75.4,112,,,8445300.0,2026-04-28 12:42:00
,75.4,75.5,75.4,75.4,148,,,11159500.0,2026-04-28 12:43:00
,75.5,75.5,75.4,75.4,143,,,10782900.0,2026-04-28 12:44:00
,75.4,75.5,75.3,75.4,193,,,14552300.0,2026-04-28 12:45:00
,75.3,75.4,75.3,75.3,141,,,10622900.0,2026-04-28 12:46:00
,75.3,75.4,75.3,75.3,261,,,19655000.0,2026-04-28 12:47:00
,75.3,75.4,75.3,75.3,90,,,6777600.0,2026-04-28 12:48:00
,75.3,75.6,75.2,75.6,995,,,75040700.0,2026-04-28 12:49:00
,75.5,75.6,75.3,75.4,184,,,13883700.0,2026-04-28 12:50:00
,75.3,75.5,75.3,75.4,148,,,11158800.0,2026-04-28 12:51:00
,75.4,75.5,75.3,75.4,148,,,11156500.0,2026-04-28 12:52:00
,75.4,75.5,75.4,75.4,108,,,8144100.0,2026-04-28 12:53:00
,75.4,75.5,75.4,75.4,81,,,6108600.0,2026-04-28 12:54:00
,75.4,75.4,75.3,75.4,303,,,22841100.0,2026-04-28 12:55:00
,75.4,75.5,75.4,75.4,108,,,8143800.0,2026-04-28 12:56:00
,75.5,75.5,75.4,75.4,56,,,4223300.0,2026-04-28 12:57:00
,75.4,75.4,75.3,75.4,220,,,16587700.0,2026-04-28 12:58:00
,75.4,75.5,75.4,75.4,83,,,6259500.0,2026-04-28 12:59:00
,75.4,75.5,75.4,75.4,208,,,15684600.0,2026-04-28 13:00:00
,75.4,75.5,75.3,75.4,254,,,19150900.0,2026-04-28 13:01:00
,75.5,75.5,75.4,75.4,200,,,15080700.0,2026-04-28 13:02:00
,75.4,75.5,75.4,75.4,116,,,8746600.0,2026-04-28 13:03:00
,75.4,75.6,75.4,75.6,633,,,47786100.0,2026-04-28 13:04:00
,75.5,75.6,75.4,75.4,411,,,31025500.0,2026-04-28 13:05:00
,75.4,75.6,75.4,75.5,449,,,33892100.0,2026-04-28 13:06:00
,75.4,75.5,75.4,75.4,314,,,23699000.0,2026-04-28 13:07:00
,75.4,75.5,75.4,75.4,119,,,8979000.0,2026-04-28 13:08:00
,75.4,75.5,75.1,75.1,1543,,,116172300.0,2026-04-28 13:09:00
,75.2,75.2,75.0,75.1,564,,,42348400.0,2026-04-28 13:10:00
,75.0,75.1,74.9,75.0,1696,,,127188500.0,2026-04-28 13:11:00
,75.0,75.2,74.9,75.2,840,,,63037900.0,2026-04-28 13:12:00
,75.1,75.2,75.1,75.1,273,,,20510200.0,2026-04-28 13:13:00
,75.1,75.2,75.0,75.1,518,,,38886200.0,2026-04-28 13:14:00
,75.1,75.3,75.1,75.3,533,,,40085100.0,2026-04-28 13:15:00
,75.2,75.3,75.1,75.2,252,,,18950700.0,2026-04-28 13:16:00
,75.1,75.2,75.1,75.1,193,,,14498800.0,2026-04-28 13:17:00
,75.1,75.2,75.1,75.1,365,,,27416400.0,2026-04-28 13:18:00
,75.2,75.3,75.1,75.1,890,,,66915300.0,2026-04-28 13:19:00
,75.2,75.3,75.1,75.3,514,,,38645800.0,2026-04-28 13:20:00
,75.3,75.3,75.2,75.2,512,,,38516400.0,2026-04-28 13:21:00
,75.2,75.3,75.1,75.1,314,,,23609400.0,2026-04-28 13:22:00
,75.2,75.3,75.1,75.3,578,,,43468000.0,2026-04-28 13:23:00
,75.2,75.3,75.1,75.2,397,,,29857000.0,2026-04-28 13:24:00
,75.3,75.3,75.1,75.1,542,,,40737600.0,2026-04-28 13:25:00
,75.1,75.1,75.1,75.1,6682,,,501818200.0,2026-04-28 13:30:00
,75.3,75.3,74.0,74.3,4591,,,344129900.0,2026-04-29 09:01:00
,74.3,75.3,74.2,74.9,1345,,,100474100.0,2026-04-29 09:02:00
,74.9,75.0,74.5,74.7,1180,,,88155200.0,2026-04-29 09:03:00
,74.7,74.8,74.3,74.4,997,,,74190300.0,2026-04-29 09:04:00
,74.5,74.6,74.3,74.5,690,,,51373600.0,2026-04-29 09:05:00
,74.5,74.7,73.8,74.0,2669,,,197916300.0,2026-04-29 09:06:00
,73.9,74.0,73.6,73.7,1070,,,78910000.0,2026-04-29 09:07:00
,73.7,73.8,73.0,73.2,2611,,,191853100.0,2026-04-29 09:08:00
,73.1,73.2,72.6,72.7,2601,,,189723400.0,2026-04-29 09:09:00
,72.7,72.7,72.4,72.6,1614,,,117131900.0,2026-04-29 09:10:00
,72.7,73.0,72.4,72.8,1323,,,96057800.0,2026-04-29 09:11:00
,72.9,73.0,72.4,72.7,1007,,,73144600.0,2026-04-29 09:12:00
,72.8,73.2,72.7,73.0,690,,,50332400.0,2026-04-29 09:13:00
,73.1,73.4,73.1,73.2,774,,,56689800.0,2026-04-29 09:14:00
,73.2,73.3,73.0,73.1,669,,,48947300.0,2026-04-29 09:15:00
,73.1,73.3,73.0,73.3,330,,,24136800.0,2026-04-29 09:16:00
,73.3,73.3,72.8,72.9,1426,,,104163300.0,2026-04-29 09:17:00
,72.9,73.1,72.8,73.1,459,,,33462400.0,2026-04-29 09:18:00
,73.1,73.1,72.9,73.0,256,,,18697100.0,2026-04-29 09:19:00
,73.1,73.1,72.9,73.1,526,,,38424300.0,2026-04-29 09:20:00
,73.1,73.4,72.9,73.3,435,,,31781900.0,2026-04-29 09:21:00
,73.3,73.3,72.9,73.0,513,,,37499700.0,2026-04-29 09:22:00
,73.0,73.3,72.8,73.3,641,,,46787300.0,2026-04-29 09:23:00
,73.3,73.4,73.1,73.2,707,,,51808100.0,2026-04-29 09:24:00
,73.2,73.5,73.0,73.5,1316,,,96392100.0,2026-04-29 09:25:00
,73.5,73.8,73.3,73.6,593,,,43634500.0,2026-04-29 09:26:00
,73.6,73.6,73.5,73.6,321,,,23624000.0,2026-04-29 09:27:00
,73.6,73.7,73.5,73.7,162,,,11926800.0,2026-04-29 09:28:00
,73.7,73.9,73.7,73.9,601,,,44361900.0,2026-04-29 09:29:00
,73.9,74.4,73.7,74.3,1411,,,104470700.0,2026-04-29 09:30:00
,74.3,74.8,74.3,74.6,2443,,,182031700.0,2026-04-29 09:31:00
,74.6,74.9,74.4,74.5,1512,,,112987000.0,2026-04-29 09:32:00
,74.5,74.7,74.5,74.6,412,,,30721500.0,2026-04-29 09:33:00
,74.5,74.5,74.2,74.2,274,,,20369000.0,2026-04-29 09:34:00
,74.2,74.2,73.9,74.1,610,,,45165500.0,2026-04-29 09:35:00
,74.2,74.4,74.1,74.1,158,,,11731900.0,2026-04-29 09:36:00
,74.1,74.1,73.8,73.8,314,,,23230700.0,2026-04-29 09:37:00
,73.9,73.9,73.8,73.9,199,,,14703700.0,2026-04-29 09:38:00
,73.9,74.1,73.9,73.9,340,,,25172500.0,2026-04-29 09:39:00
,74.1,74.1,73.7,74.1,528,,,39005200.0,2026-04-29 09:40:00
,74.1,74.1,74.0,74.1,45,,,3333600.0,2026-04-29 09:41:00
,74.0,74.2,74.0,74.2,169,,,12524100.0,2026-04-29 09:42:00
,74.2,74.2,73.9,74.0,403,,,29835700.0,2026-04-29 09:43:00
,73.9,74.0,73.8,73.9,335,,,24757800.0,2026-04-29 09:44:00
,73.9,73.9,73.6,73.7,621,,,45807300.0,2026-04-29 09:45:00
,73.7,73.7,73.6,73.7,333,,,24526800.0,2026-04-29 09:46:00
,73.7,74.3,73.6,74.3,545,,,40316900.0,2026-04-29 09:47:00
,74.3,74.5,74.2,74.5,375,,,27874500.0,2026-04-29 09:48:00
,74.4,74.5,74.0,74.0,593,,,44057700.0,2026-04-29 09:49:00
,74.0,74.4,74.0,74.3,274,,,20334800.0,2026-04-29 09:50:00
,74.3,74.5,74.3,74.4,160,,,11903300.0,2026-04-29 09:51:00
,74.4,74.4,74.3,74.4,232,,,17251500.0,2026-04-29 09:52:00
,74.3,74.4,74.0,74.0,470,,,34818900.0,2026-04-29 09:53:00
,73.9,74.1,73.9,74.1,219,,,16200500.0,2026-04-29 09:54:00
,74.1,74.7,74.1,74.6,870,,,64813900.0,2026-04-29 09:55:00
,74.6,74.6,74.0,74.1,532,,,39526400.0,2026-04-29 09:56:00
,74.1,74.3,74.1,74.2,118,,,8756600.0,2026-04-29 09:57:00
,74.2,74.4,74.2,74.3,280,,,20785900.0,2026-04-29 09:58:00
,74.3,74.4,74.1,74.2,351,,,26050700.0,2026-04-29 09:59:00
,74.1,74.4,74.1,74.4,246,,,18265400.0,2026-04-29 10:00:00
,74.4,74.6,74.4,74.5,285,,,21228400.0,2026-04-29 10:01:00
,74.6,74.7,74.5,74.6,502,,,37431000.0,2026-04-29 10:02:00
,74.6,74.8,74.4,74.6,961,,,71718600.0,2026-04-29 10:03:00
,74.6,74.7,74.5,74.6,255,,,19025000.0,2026-04-29 10:04:00
,74.7,74.7,74.5,74.6,234,,,17454600.0,2026-04-29 10:05:00
,74.5,74.6,74.4,74.4,408,,,30401600.0,2026-04-29 10:06:00
,74.5,74.6,74.4,74.6,265,,,19751500.0,2026-04-29 10:07:00
,74.5,74.7,74.5,74.5,500,,,37299100.0,2026-04-29 10:08:00
,74.5,74.6,74.2,74.3,886,,,65922700.0,2026-04-29 10:09:00
,74.3,74.5,74.2,74.5,221,,,16432400.0,2026-04-29 10:10:00
,74.5,74.5,74.2,74.2,419,,,31139200.0,2026-04-29 10:11:00
,74.3,74.3,74.1,74.1,335,,,24854700.0,2026-04-29 10:12:00
,74.1,74.2,74.0,74.2,241,,,17859700.0,2026-04-29 10:13:00
,74.2,74.2,74.1,74.2,57,,,4226500.0,2026-04-29 10:14:00
,74.2,74.2,73.9,73.9,603,,,44623400.0,2026-04-29 10:15:00
,73.9,74.1,73.9,74.0,235,,,17389900.0,2026-04-29 10:16:00
,74.0,74.0,73.9,74.0,58,,,4290300.0,2026-04-29 10:17:00
,74.0,74.1,73.9,74.1,121,,,8954000.0,2026-04-29 10:18:00
,74.1,74.2,74.0,74.2,101,,,7482900.0,2026-04-29 10:19:00
,74.2,74.2,73.9,74.0,237,,,17549800.0,2026-04-29 10:20:00
,74.0,74.0,73.9,73.9,112,,,8286700.0,2026-04-29 10:21:00
,74.0,74.0,73.9,74.0,53,,,3921100.0,2026-04-29 10:22:00
,74.0,74.1,73.9,74.1,124,,,9177600.0,2026-04-29 10:23:00
,74.1,74.1,73.9,74.0,116,,,8583600.0,2026-04-29 10:24:00
,73.9,74.1,73.8,73.8,486,,,35925500.0,2026-04-29 10:25:00
,73.9,74.0,73.8,73.9,307,,,22682400.0,2026-04-29 10:26:00
,74.0,74.0,73.9,73.9,67,,,4956400.0,2026-04-29 10:27:00
,74.0,74.0,73.9,73.9,205,,,15153100.0,2026-04-29 10:28:00
,73.9,73.9,73.7,73.7,387,,,28559700.0,2026-04-29 10:29:00
,73.8,73.9,73.7,73.8,197,,,14533800.0,2026-04-29 10:30:00
,73.8,73.9,73.6,73.7,483,,,35613100.0,2026-04-29 10:31:00
,73.6,73.7,73.1,73.3,2670,,,196141400.0,2026-04-29 10:32:00
,73.2,73.4,73.2,73.3,510,,,37366100.0,2026-04-29 10:33:00
,73.3,73.5,73.3,73.5,544,,,39907900.0,2026-04-29 10:34:00
,73.5,73.5,73.3,73.4,238,,,17469300.0,2026-04-29 10:35:00
,73.4,73.4,73.2,73.3,440,,,32262400.0,2026-04-29 10:36:00
,73.3,73.3,73.2,73.3,119,,,8716900.0,2026-04-29 10:37:00
,73.2,73.3,73.2,73.3,281,,,20590200.0,2026-04-29 10:38:00
,73.3,73.3,73.2,73.3,172,,,12604200.0,2026-04-29 10:39:00
,73.3,73.3,73.1,73.1,480,,,35152900.0,2026-04-29 10:40:00
,73.2,73.2,73.1,73.2,216,,,15797600.0,2026-04-29 10:41:00
,73.1,73.2,73.1,73.2,337,,,24640600.0,2026-04-29 10:42:00
,73.2,73.2,73.1,73.1,100,,,7316400.0,2026-04-29 10:43:00
,73.1,73.2,73.0,73.0,447,,,32673600.0,2026-04-29 10:44:00
,73.1,73.1,72.6,72.8,3749,,,273135900.0,2026-04-29 10:45:00
,72.8,73.0,72.8,73.0,315,,,22959500.0,2026-04-29 10:46:00
